name,obj_type,raj2000,dej2000,constellation,maj_ax_deg,min_ax_deg,pos_ang,mag_b,mag_v,mag_j,mag_h,mag_k,surf_br_B,hubble_type,messier_nr,other_ngc,ic_cross,comname,notes
NGC0670,G,26.853541666666665,27.885749999999998,Tri,0.036333334,0.0123333335,171.0,13.49,12.62,10.44,9.68,9.45,23.85,S0,,,,,
NGC0671,G,26.746541666666666,13.125111111111112,Ari,0.018,0.0071666664,56.0,14.28,16.71,11.45,10.77,10.43,22.89,Sa,,,,,
NGC0672,G,26.977166666666665,27.432777777777776,Tri,0.11683334,0.045166668,69.0,11.41,10.92,9.37,8.76,8.51,23.58,SBc,,,,,
NGC0673,G,27.0935,11.521305555555555,Ari,0.0295,0.021666666,1.0,13.21,12.62,10.54,9.82,9.58,22.94,SABc,,,,,
NGC0674,G,27.82320833333333,22.357972222222223,Ari,0.0635,0.021,105.0,12.79,11.97,9.52,8.81,8.49,23.54,SABc,,0697,,,
NGC0675,G,27.285874999999997,13.059888888888889,Ari,0.017333332,0.007333333,101.0,15.45,,11.99,11.2,10.91,23.88,Sa,,,,,
NGC0676,G,27.23879166666667,5.907527777777777,Psc,0.045833334,0.0115,173.0,10.16,12.0,,,,21.29,S0-a,,,,,
NGC0677,G,27.308583333333335,13.055361111111113,Ari,0.030166667,0.030166667,35.0,13.26,12.27,10.32,9.62,9.29,23.42,E,,,,,
NGC0678,G,27.35358333333333,21.997305555555556,Ari,0.051333334,0.012833334,78.0,13.35,12.23,9.63,8.93,8.7,23.61,SBb,,,,,
NGC0679,G,27.432416666666665,35.78563888888889,And,0.022,0.016666668,85.0,13.54,12.54,10.11,9.37,9.14,22.88,E-S0,,,,,
NGC0680,G,27.447041666666667,21.970861111111113,Ari,0.028166667,0.026,160.0,12.9,11.9,9.71,9.0,8.73,22.92,E,,,,,
NGC0681,G,27.295125,-10.426416666666666,Cet,0.041166667,0.0295,66.0,12.77,11.87,9.63,8.98,8.65,23.27,SABa,,,,,
NGC0682,G,27.26916666666667,-14.974833333333335,Cet,0.0123333335,0.004166667,115.0,13.85,,10.47,9.84,9.44,22.16,E-S0,,,,,
NGC0683,G,27.444541666666666,11.701305555555555,Ari,0.011,0.01,50.0,14.91,,12.34,11.76,11.38,22.75,Sb,,,,,
NGC0684,G,27.558416666666666,27.645666666666664,Tri,0.04916667,0.013666667,90.0,13.33,12.34,9.88,9.09,8.79,23.55,Sb,,,0165,,
NGC0685,G,26.928375,-52.761805555555554,Eri,0.050166667,0.038333334,62.0,11.9,11.5,10.14,9.55,9.19,22.8,Sc,,,,,
NGC0686,G,27.23391666666667,-23.79813888888889,For,0.022333333,0.017666666,5.0,13.4,,10.17,9.5,9.24,22.77,E-S0,,,,,
NGC0687,G,27.6385,36.370805555555556,And,0.021166667,0.019333333,90.0,13.57,12.53,10.21,9.48,9.24,22.85,S0,,,,,
NGC0688,G,27.684083333333337,35.284527777777775,Tri,0.014833333,0.0063333334,153.0,13.35,12.67,11.15,10.49,10.25,21.25,Sb,,,,,
NGC0689,G,27.465708333333335,-27.466611111111114,For,0.017833333,0.011,70.0,14.51,,11.35,10.59,10.27,23.08,SABa,,,,,
NGC0690,G,26.950333333333333,-16.721999999999998,Cet,0.018333333,0.011666667,158.0,14.84,14.27,13.59,13.78,13.29,23.41,SABc,,,,,
NGC0691,G,27.673833333333334,21.759916666666665,Ari,0.044666667,0.030833334,92.0,12.29,11.73,9.68,8.99,8.82,22.88,Sbc,,,,,
NGC0692,G,27.17495833333333,-48.6485,Phe,0.0325,0.0235,84.0,13.07,,10.33,9.68,9.35,23.04,Sbc,,,,,
NGC0693,G,27.628541666666667,6.145222222222222,Psc,0.035166666,0.018166667,106.0,13.24,12.45,10.23,9.7,9.23,23.41,S0-a,,,,,
NGC0694,G,27.743708333333334,21.9975,Ari,0.0095,0.0056666667,163.0,14.33,13.77,11.87,11.21,10.93,21.83,S0,,,,,
NGC0695,G,27.809333333333335,22.582361111111112,Ari,0.008,0.007,51.0,13.76,,11.41,10.64,10.26,20.92,S0,,,,,
NGC0696,G,27.380250000000004,-34.905166666666666,For,0.03,0.012,25.0,14.44,,11.06,10.33,10.07,24.34,S0-a,,,,,
NGC0697,Dup,27.82320833333333,22.357972222222223,Ari,,,,,,,,,,,,0674,,,
NGC0698,G,27.432083333333335,-34.83108333333333,For,0.0155,0.013166667,170.0,14.8,,12.32,11.77,11.37,23.25,Sab,,,,,
NGC0699,G,27.682000000000002,-12.035666666666668,Cet,0.023333333,0.0061666667,132.0,14.94,,12.07,11.32,10.97,23.38,SBbc,,,,,
NGC0700,G,28.070166666666665,36.036722222222224,And,0.008,0.006666667,41.0,15.51,,12.25,11.43,11.21,22.84,S0,,,,,
NGC0701,G,27.766000000000002,-9.70261111111111,Cet,0.037333332,0.0185,49.0,12.8,12.14,10.08,9.46,9.17,22.73,SBc,,,,,
NGC0702,GPair,27.828333333333333,-4.051944444444445,Cet,0.026666667,,,,,,,,,,,,,,
NGC0702 NED01,G,27.826625,-4.049166666666666,Cet,0.0063333334,0.0028333333,95.0,,,15.15,14.46,14.44,,,,,,,
NGC0702 NED02,G,27.829958333333334,-4.055944444444444,Cet,0.017166667,0.012,136.0,13.97,13.19,11.15,10.46,10.24,22.48,SBbc,,,,,
NGC0703,G,28.165000000000003,36.171416666666666,And,0.0165,0.0115,48.0,14.34,13.33,10.95,10.13,9.88,23.05,E-S0,,,,,
NGC0704,GPair,28.160833333333333,36.12416666666667,And,0.025,,,,,,,,,,,,,,
NGC0704A,G,28.16658333333333,36.12094444444444,And,0.009166666,0.0065,105.0,,,15.04,15.0,13.88,,,,,,,
NGC0704B,G,28.157083333333333,36.126805555555556,And,0.018333333,0.0115,139.0,14.0,,11.31,10.7,10.38,23.26,E-S0,,0704,,,
NGC0705,G,28.173,36.144,And,0.024,0.0115,112.0,14.42,,,,,23.89,S0-a,,,,,
NGC0706,G,27.960541666666664,6.296888888888889,Psc,0.0215,0.017666666,153.0,13.22,12.52,10.5,9.82,9.52,22.35,Sc,,,,,
NGC0707,G,27.862916666666667,-8.50536111111111,Cet,0.021833334,0.012166667,82.0,14.6,,11.29,10.59,10.4,23.89,E-S0,,,,,
NGC0708,G,28.19366666666666,36.151833333333336,And,0.042666666,0.0205,38.0,13.77,13.29,9.6,8.69,8.57,24.62,E,,,,,
NGC0709,G,28.210916666666666,36.223444444444446,And,0.012,0.006,128.0,15.23,14.26,12.08,11.34,11.07,23.24,E-S0,,,,,
NGC0710,G,28.22475,36.05288888888889,And,0.017333332,0.011166667,29.0,14.27,13.67,11.7,11.13,10.86,22.73,Sc,,,,,
NGC0711,G,28.11566666666667,17.512666666666668,Ari,0.018333333,0.008,17.0,14.55,,11.18,10.53,10.23,23.55,S0,,,,,
NGC0712,G,28.28516666666666,36.81986111111111,And,0.018,0.011833333,83.0,14.05,,10.42,9.74,9.43,22.98,S0,,,,,
NGC0713,G,28.839708333333334,-9.08375,Cet,0.019166667,0.0046666665,95.0,15.25,,12.24,11.55,11.26,23.29,Sb,,,,,
NGC0714,G,28.373541666666668,36.22130555555555,And,0.024333334,0.0058333334,111.0,14.09,13.05,10.57,9.86,9.61,23.38,S0-a,,,,,
NGC0715,G,28.30216666666667,-12.872833333333332,Cet,0.014666666,0.006,177.0,14.94,,12.17,11.56,11.21,22.81,Sb,,,,,
NGC0716,G,28.24866666666667,12.708472222222222,Ari,0.021833334,0.008666666,59.0,14.01,,10.71,9.95,9.68,22.94,Sa,,,1743,,
NGC0717,G,28.479625,36.229416666666665,And,0.021833334,0.0038333333,115.0,14.85,13.89,11.44,10.62,10.43,23.82,S0-a,,,,,
NGC0718,G,28.305416666666666,4.195833333333334,Psc,0.045833334,0.041,36.0,12.55,11.66,9.64,8.99,8.74,23.43,Sa,,,,,
NGC0719,G,28.411833333333334,19.840416666666666,Ari,0.016833333,0.011833333,157.0,14.83,,11.08,10.37,10.04,23.61,S0,,,1744,,
NGC0720,G,28.25208333333333,-13.738666666666665,Cet,0.07483333,0.0395,142.0,11.14,10.14,8.18,7.51,7.27,23.23,E,,,,,
NGC0721,G,28.689416666666666,39.38352777777778,And,0.023333333,0.013833334,124.0,14.16,13.46,11.48,10.75,10.44,23.22,Sbc,,,,,
NGC0722,G,28.695624999999996,20.698222222222224,Ari,0.018833334,0.007833334,137.0,14.54,,11.26,10.55,10.33,23.08,Sb,,,,,
NGC0723,G,28.440333333333335,-23.757749999999998,Cet,0.022333333,0.017333332,135.0,13.39,,11.11,10.54,10.3,22.65,Sbc,,0724,,,
NGC0724,Dup,28.440333333333335,-23.757749999999998,Cet,,,,,,,,,,,,0723,,,
NGC0725,G,28.147875,-16.517805555555555,Cet,0.014833333,0.009166666,77.0,14.97,,12.35,11.7,11.26,23.07,Sc,,,,,
NGC0726,G,28.882791666666666,-10.799805555555556,Cet,0.018,0.007333333,104.0,15.08,,13.47,12.74,12.11,23.06,SBd,,,,,
NGC0727,G,28.455750000000002,-35.85616666666667,For,0.019666666,0.010333333,74.0,14.92,,11.85,11.07,10.93,23.56,Sab,,0729,,,
NGC0728,Other,28.755999999999997,4.222583333333333,Psc,,,,,,,,,,,,,,,
NGC0729,Dup,28.455750000000002,-35.85616666666667,For,,,,,,,,,,,,0727,,,
NGC0730,*,28.825,5.636388888888889,Psc,,,,,,,,,,,,,,,
NGC0731,G,28.73420833333333,-9.010805555555557,Cet,0.028333334,0.025,156.0,13.06,12.14,10.07,9.42,9.19,23.09,E,,0757,,,
NGC0732,G,29.115458333333333,36.80222222222222,And,0.016333334,0.0095,12.0,14.85,,,,,23.65,S0,,,,,
NGC0733,*,29.141208333333335,33.055305555555556,Tri,,,,15.8,,14.42,14.02,13.96,,,,,,,
NGC0734,G,28.36975,-16.995694444444446,Cet,0.0125,0.006666667,60.0,15.39,,12.69,12.12,11.62,23.07,SBab,,,,,
NGC0735,G,29.15825,34.17677777777778,Tri,0.026666667,0.0068333335,136.0,14.06,13.25,11.11,10.49,10.23,22.91,Sb,,,,,
NGC0736,G,29.170291666666664,33.0435,Tri,0.0305,0.027333334,130.0,13.15,12.14,10.06,9.36,9.07,23.34,E,,,,,
NGC0737,Other,29.17,33.04891666666667,Tri,,,,,,,,,,,,,,,
NGC0738,G,29.190375,33.05833333333333,Tri,0.0058333334,0.0051666666,,15.94,,,,,22.41,S0,,,,,
NGC0739,G,29.227874999999997,33.26669444444445,Tri,0.0135,0.008666666,133.0,14.74,,12.03,11.38,11.0,23.31,S0-a,,,,,
NGC0740,G,29.228625,33.015166666666666,Tri,0.026166666,0.0056666667,138.0,14.81,,11.88,11.06,10.88,23.55,SBb,,,,,
NGC0741,G,29.087624999999996,5.6289444444444445,Psc,0.047166668,0.038833335,93.0,12.31,11.26,9.2,8.54,8.3,23.43,E,,,1751,,
NGC0742,G,29.100708333333337,5.626694444444444,Psc,0.0031666667,0.0031666667,,15.03,,,,,20.2,E-S0,,,,,
NGC0743,OCl,29.630375,60.16630555555556,Cas,0.09,,,,,,,,,,,,,,
NGC0744,OCl,29.624666666666663,55.474611111111116,Per,0.195,,,8.38,7.9,,,,,,,,,,
NGC0745,GGroup,28.536083333333334,-56.69075,Eri,0.03,,,,,,,,,,,,,,
NGC0745 NED01,G,28.532166666666665,-56.69366666666667,Eri,0.029166667,0.0185,36.0,13.99,14.5,10.63,9.96,9.63,23.87,S0-a,,0745S,,,
NGC0745 NED02,G,28.531708333333334,-56.68736111111111,Eri,0.0018333333,0.0018333333,0.0,15.21,,,,,,,,,,,
NGC0745 NED03,G,28.54720833333333,-56.685472222222224,Eri,0.018833334,0.0068333335,104.0,15.11,,12.65,12.05,11.88,24.05,E-S0,,,,,
NGC0746,G,29.462541666666667,44.91858333333333,And,0.030333333,0.0215,86.0,13.7,,11.49,10.94,10.75,23.43,I,,,,,
NGC0747,G,29.376875,-9.462361111111111,Cet,0.019166667,0.009833333,177.0,14.5,,11.53,10.83,10.53,23.05,Sb,,,,,
NGC0748,G,29.090833333333332,-4.467638888888889,Cet,0.042666666,0.017,146.0,13.42,12.64,10.59,9.88,9.66,23.54,Sb,,,,,
NGC0749,G,28.921333333333333,-29.92233333333333,For,0.0345,0.021166667,109.0,13.53,,10.25,9.55,9.26,23.65,S0-a,,,,,
NGC0750,G,29.386374999999994,33.20927777777778,Tri,0.024666667,0.0235,170.0,13.11,,9.57,8.83,8.56,22.83,E,,,,,
NGC0751,G,29.387458333333335,33.20308333333333,Tri,0.027333334,0.021666666,139.0,13.39,,,,,23.39,E,,,,,
NGC0752,OCl,29.395083333333332,37.83338888888889,And,0.65,,,6.47,5.7,,,,,,,,,,
NGC0753,G,29.425833333333333,35.916111111111114,And,0.023,0.0145,131.0,13.07,12.41,10.37,9.66,9.37,22.13,SABc,,,,,
NGC0754,G,28.586833333333335,-56.76105555555555,Eri,0.0101666665,0.0095,80.0,15.25,,12.15,11.52,11.34,23.04,E,,,,,
NGC0755,G,29.0945,-9.061416666666666,Cet,0.047833335,0.015,53.0,13.1,12.59,11.0,10.49,10.18,23.28,SBbc,,0764,,,
NGC0756,GPair,28.62104166666667,-16.707166666666666,Cet,0.011166667,0.008,25.0,15.0,,12.2,11.62,11.13,22.93,S0,,,,,
NGC0757,Dup,28.73420833333333,-9.010805555555557,Cet,,,,,,,,,,,,0731,,,
NGC0758,G,28.925583333333336,-3.066472222222222,Cet,0.012833334,0.0101666665,95.0,15.42,,11.77,11.09,10.72,23.52,S0,,,,,
NGC0759,G,29.459708333333335,36.343111111111114,And,0.018666666,0.017666666,10.0,13.83,12.73,10.17,9.43,9.14,22.96,E,,,,,
NGC0760,**,29.447499999999994,33.35538888888889,Tri,,,,14.5,,,,,,,,,,,
NGC0761,G,29.456625000000003,33.37713888888889,Tri,0.024666667,0.0085,145.0,14.42,,11.25,10.62,10.26,23.61,SBa,,,,,
NGC0762,G,29.240791666666667,-5.402861111111111,Cet,0.020666666,0.018166667,35.0,14.0,,10.87,10.22,9.96,23.06,Sa,,,,,
NGC0763,Dup,29.0945,-9.061416666666666,Cet,,,,,,,,,,,,0755,,,
NGC0764,**,29.263625,-16.0625,Cet,,,,,,,,,,,,,,,
NGC0765,G,29.700000000000003,24.89247222222222,Ari,0.04366667,0.04366667,25.0,13.87,12.47,10.52,9.9,9.5,24.91,SABb,,,,,
NGC0766,G,29.674791666666664,8.34663888888889,Psc,0.030166667,0.0185,27.0,14.3,,10.7,9.95,9.76,24.41,E,,,,,
NGC0767,G,29.711666666666666,-9.587138888888887,Cet,0.021166667,0.0058333334,164.0,15.37,,12.66,11.92,11.64,23.7,SBb,,,,,
NGC0768,G,29.670541666666665,0.5292222222222223,Cet,0.026,0.009833333,29.0,14.2,,11.71,11.07,10.61,23.29,SBbc,,,,,
NGC0769,G,29.899583333333332,30.909916666666668,Tri,0.014166667,0.008166667,70.0,13.36,,11.34,10.66,10.4,21.28,Sc,,,,,
NGC0770,G,29.806833333333334,18.954666666666668,Ari,0.015166666,0.010333333,15.0,14.15,13.49,11.23,10.48,10.28,22.89,E,,,,,
NGC0771,*,30.860791666666668,72.4208888888889,Cas,,,,3.97,3.95,3.89,3.9,3.92,,,,,,,
NGC0772,G,29.83158333333333,19.007527777777778,Ari,0.07616667,0.042,131.0,10.71,10.3,8.17,7.44,7.2,22.32,Sb,,,,,
NGC0773,G,29.71666666666667,-11.514638888888888,Cet,0.023,0.012,178.0,13.91,,10.9,10.27,9.95,23.03,SABa,,,,,
NGC0774,G,29.89470833333333,14.008194444444445,Ari,0.021333333,0.017666666,164.0,14.28,,10.74,10.08,9.8,23.47,S0,,,,,
NGC0775,G,29.636125000000003,-26.29372222222222,For,0.028166667,0.021333333,162.0,13.38,,11.03,10.41,10.08,23.03,SABc,,,,,
NGC0776,G,29.977041666666665,23.64438888888889,Ari,0.0225,0.0215,135.0,13.44,,10.7,10.02,9.74,22.89,SABa,,,,,
NGC0777,G,30.062083333333334,31.429583333333333,Tri,0.045833334,0.034333333,148.0,12.5,11.46,9.39,8.67,8.37,23.56,E,,,,,
NGC0778,G,30.081,31.313027777777776,Tri,0.0175,0.0076666665,150.0,14.14,,11.25,10.56,10.2,22.95,S0,,,,,
NGC0779,G,29.926166666666667,-5.9631944444444445,Cet,0.0225,0.009666666,160.0,11.96,11.21,8.95,8.27,8.07,20.75,SABb,,,,,
NGC0780,G,30.146583333333332,28.22513888888889,Tri,0.0275,0.0135,171.0,14.58,,11.13,10.37,10.16,23.86,Sb,,,,,
NGC0781,G,30.037333333333333,12.65611111111111,Ari,0.0245,0.0068333335,12.0,13.91,,10.98,10.25,10.03,22.92,Sa,,,,,
NGC0782,G,29.41825,-57.79016666666667,Eri,0.04083333,0.033833332,41.0,12.62,12.07,10.11,9.44,9.15,23.16,SBb,,,,,
NGC0783,G,30.277541666666664,31.88247222222222,Tri,0.023,0.0125,63.0,12.72,,10.59,9.83,9.68,22.0,Sc,,,1765,,
NGC0784,G,30.320541666666667,28.83725,Tri,0.0695,0.017833333,1.0,12.21,11.73,10.93,10.4,10.29,22.87,SBd,,,,,
NGC0785,G,30.416666666666668,31.8265,Tri,0.026666667,0.015,77.0,13.85,,10.73,10.01,9.81,23.71,E,,,1766,,
NGC0786,G,30.353,15.646527777777777,Ari,0.013166667,0.010666667,150.0,14.27,,11.86,11.17,10.83,22.51,Sc,,,,,
NGC0787,G,30.202583333333337,-9.002583333333334,Cet,0.031166667,0.021666666,91.0,13.63,,10.38,9.72,9.47,23.38,Sb,,,,,
NGC0788,G,30.276874999999997,-6.8155277777777785,Cet,0.029,0.023666667,108.0,13.06,12.33,10.02,9.38,9.07,22.94,S0-a,,,,,
NGC0789,G,30.608375,32.072250000000004,Tri,0.0115,0.008,4.0,13.98,,11.54,10.88,10.56,21.65,Sb,,,,,
NGC0790,G,30.340000000000003,-5.370972222222222,Cet,0.023,0.020166667,142.0,13.96,,10.7,10.01,9.76,23.43,S0,,,,,
NGC0791,G,30.43425,8.499944444444445,Psc,0.024833333,0.024833333,5.0,14.72,,10.89,10.12,9.92,24.46,E,,,,,
NGC0792,G,30.563875,15.712194444444444,Ari,0.021166667,0.011166667,130.0,14.53,,11.29,10.57,10.32,23.84,S0,,,,,
NGC0793,**,30.72725,31.980722222222223,Tri,,,,,,,,,,,,,,,
NGC0794,G,30.622208333333337,18.373,Ari,0.020333333,0.016,53.0,13.81,12.73,10.56,9.84,9.52,23.0,E-S0,,,0191,,
NGC0795,G,29.955666666666666,-55.82416666666666,Eri,0.021333333,0.012833334,138.0,14.23,14.3,10.97,10.21,10.01,23.61,E,,,,,
NGC0796,OCl,29.182291666666664,-74.22,Hyi,0.02,0.018333333,110.0,,,,,,,,,,,,
NGC0797,GPair,30.859583333333337,38.114444444444445,And,0.03,,,,,,,,,,,,,,
NGC0797 NED01,G,30.852291666666662,38.11222222222222,And,0.008,0.0055,135.0,16.5,,12.73,12.18,12.07,23.64,,,,,,
NGC0797 NED02,G,30.866416666666666,38.11694444444444,And,0.020166667,0.017666666,75.0,13.58,12.64,10.61,9.86,9.61,22.67,SABa,,,,,
NGC0798,G,30.831666666666667,32.07752777777778,Tri,0.019833334,0.007333333,136.0,14.63,,11.34,10.61,10.4,23.81,E,,,,,
NGC0799,G,30.55141666666667,-0.10063888888888889,Cet,0.0285,0.024,35.0,14.14,,11.08,10.43,10.15,24.01,SBa,,,,,
NGC0800,G,30.549375,-0.13044444444444445,Cet,0.018,0.013166667,11.0,14.4,,12.07,11.42,11.04,23.14,Sc,,,,,
NGC0801,G,30.936791666666668,38.25872222222222,And,0.046,0.009833333,151.0,13.94,13.07,10.59,9.87,9.51,23.65,Sc,,,,,
NGC0802,G,29.775000000000002,-67.87013888888889,Hyi,0.015,0.009833333,153.0,14.15,13.68,12.04,11.46,11.35,22.62,S0-a,,,,,
NGC0803,G,30.936249999999998,16.03097222222222,Ari,0.0445,0.015333333,10.0,13.03,12.41,10.71,10.01,9.83,23.04,Sc,,,,,
NGC0804,G,31.008791666666664,30.83286111111111,Tri,0.021166667,0.0055,8.0,14.63,,11.35,10.68,10.41,23.79,S0,,,1773,,
NGC0805,G,31.123208333333334,28.81233333333333,Tri,0.0175,0.011333333,110.0,14.83,,11.39,10.68,10.45,23.68,S0,,,,,
NGC0806,G,30.879791666666662,-9.933361111111111,Cet,0.0225,0.0063333334,59.0,14.61,,12.05,11.43,11.39,23.09,SBc,,,,,
NGC0807,G,31.231916666666663,28.987444444444446,Tri,0.0285,0.018,142.0,13.75,,10.36,9.65,9.36,23.78,E,,,,,
NGC0808,G,30.985833333333336,-23.311611111111112,Cet,0.021833334,0.010333333,12.0,14.17,13.52,11.18,10.46,10.13,22.91,Sbc,,,,,
NGC0809,G,31.079041666666665,-8.735305555555556,Cet,0.0185,0.014333333,173.0,14.59,,11.41,10.72,10.6,23.52,S0,,,,,
NGC0810,GPair,31.370416666666664,13.251388888888888,Ari,0.023333333,,,,,,,,,,,,,,
NGC0810 NED01,G,31.368791666666663,13.251222222222223,Ari,0.023333333,0.014666666,31.0,15.04,,10.64,9.87,9.57,24.42,E,,,,,
NGC0810 NED02,G,31.372041666666664,13.250972222222222,Ari,0.016333334,0.010833333,3.0,15.83,,,,,24.64,E?,,,,,
NGC0811,G,31.145166666666668,-10.108472222222222,Cet,0.0165,0.0076666665,48.0,15.6,,13.8,13.45,13.2,23.58,Scd,,,,,
NGC0812,G,31.714583333333334,44.572916666666664,And,0.045666665,0.016166667,161.0,12.67,,10.67,9.98,9.67,22.73,Sc,,,,,
NGC0813,G,30.400291666666668,-68.43919444444444,Hyi,0.023666667,0.015833333,98.0,13.85,,10.81,10.2,9.95,23.26,S0-a,,,,,
NGC0814,G,32.65679166666667,-15.773583333333335,Cet,0.022,0.009833333,7.0,14.83,,12.07,11.35,11.18,24.01,S0,,,,,
NGC0815,GPair,32.66416666666667,-15.812777777777777,Cet,0.006666667,,,,,,,,,,,,,,
NGC0815 NED01,G,32.663333333333334,-15.812416666666666,Cet,0.0025,0.0021666666,121.0,,,,,,,,,,,,
NGC0815 NED02,G,32.664625,-15.813388888888888,Cet,0.0075,0.0058333334,70.0,16.24,,13.32,12.86,12.59,23.23,,,,,,
NGC0816,G,32.036875,29.25583333333333,Tri,0.011,0.008666666,85.0,15.24,,12.76,12.1,11.75,23.09,,,,,,
NGC0817,G,31.89045833333333,17.202638888888888,Ari,0.014833333,0.006666667,29.0,13.86,,12.08,11.42,11.19,22.63,S0-a,,,,,
NGC0818,G,32.185500000000005,38.77719444444444,And,0.036666665,0.012666667,112.0,13.18,12.51,10.37,9.83,9.42,22.8,Sbc,,,,,
NGC0819,G,32.143208333333334,29.23402777777778,Tri,0.01,0.0075,5.0,14.09,,11.69,11.04,10.71,21.49,Sbc,,,,,
NGC0820,G,32.10408333333333,14.349555555555556,Ari,0.022333333,0.013166667,67.0,13.7,,10.78,10.07,9.75,22.78,Sb,,,,,
NGC0821,G,32.08808333333334,10.994916666666667,Ari,0.04083333,0.035,26.0,11.76,10.77,8.8,8.14,7.9,22.58,E,,,,,
NGC0822,G,31.663083333333336,-41.156749999999995,Phe,0.023333333,0.0145,77.0,14.13,13.17,11.13,10.46,10.22,23.7,E,,,,,
NGC0823,G,31.833541666666665,-25.44188888888889,For,0.025666667,0.018333333,107.0,13.72,,10.8,10.09,9.94,23.38,E-S0,,,1782,,
NGC0824,G,31.72191666666667,-36.45316666666667,For,0.024833333,0.0063333334,28.0,14.1,14.1,11.49,10.76,10.4,22.71,Sbc,,,,,
NGC0825,G,32.134833333333326,6.323722222222223,Cet,0.034333333,0.011,52.0,14.39,,10.82,10.07,9.82,24.2,Sa,,,,,
NGC0826,G,32.354375,30.739694444444442,Tri,0.016666668,0.013,16.0,15.31,,11.48,10.86,10.5,23.95,E,,,,,
NGC0827,G,32.23441666666667,7.971472222222222,Cet,0.036666665,0.019,84.0,13.89,,10.83,10.03,9.73,23.89,Sb,,,,,
NGC0828,G,32.539874999999995,39.19036111111111,And,0.0475,0.0355,115.0,13.14,12.24,10.09,9.34,8.98,24.01,Sa,,,,,
NGC0829,G,32.17658333333333,-7.790527777777778,Cet,0.019666666,0.012833334,104.0,14.21,,11.66,11.29,10.96,22.96,SBc,,,,,
NGC0830,G,32.2445,-7.766805555555556,Cet,0.023333333,0.013666667,76.0,14.35,,10.76,10.11,9.87,23.61,E-S0,,,,,
NGC0831,G,32.39416666666667,6.096333333333333,Cet,0.007333333,0.0056666667,110.0,15.22,,12.54,11.81,11.55,21.96,Sc,,,,,
NGC0832,**,32.753458333333334,35.54125,Tri,,,,,,,,,,,,,,,
NGC0833,G,32.33683333333333,-10.133083333333333,Cet,0.027166666,0.011166667,85.0,13.71,12.9,10.43,9.77,9.47,23.14,SABa,,,,,
NGC0834,G,32.755375,37.66627777777778,And,0.0175,0.008333334,22.0,13.82,13.05,10.89,10.12,9.75,22.17,Sb,,,,,
NGC0835,G,32.3525,-10.135916666666667,Cet,0.0145,0.012166667,5.0,13.16,12.41,9.95,9.28,8.95,21.5,Sab,,0838W,,,
NGC0836,G,32.60366666666667,-22.054861111111112,Cet,0.0185,0.014,106.0,14.47,,11.46,10.89,10.59,23.4,S0-a,,,,,
NGC0837,G,32.56770833333333,-22.4315,Cet,0.0165,0.0065,13.0,14.85,,12.07,11.35,11.16,22.94,Sb,,,,,
NGC0838,G,32.41054166666667,-10.146694444444444,Cet,0.022333333,0.016166667,77.0,13.53,12.91,10.82,10.11,9.74,22.88,S0-a,,0838E,,,
NGC0839,G,32.428875000000005,-10.184083333333332,Cet,0.024833333,0.010666667,86.0,13.97,13.17,10.96,10.23,9.83,23.51,S0-a,,0838S,,,
NGC0840,G,32.56754166666666,7.845305555555555,Cet,0.029,0.013,77.0,14.3,13.42,11.35,10.52,10.32,23.68,Sb,,,,,
NGC0841,G,32.82233333333333,37.497166666666665,And,0.029,0.0145,134.0,13.39,13.12,10.3,9.59,9.38,22.93,Sab,,,,,
NGC0842,G,32.461625000000005,-7.762472222222223,Cet,0.029,0.014166667,157.0,13.63,12.69,10.47,9.8,9.54,23.54,S0,,,,,
NGC0843,Other,32.783791666666666,32.09741666666667,Tri,,,,,,,,,,,,,,,
NGC0844,G,32.559374999999996,6.049805555555555,Cet,0.008166667,0.0063333334,45.0,14.8,,12.9,12.19,11.9,,,,,,,
NGC0845,G,33.082458333333335,37.477333333333334,And,0.027166666,0.0055,148.0,14.34,13.49,11.03,10.24,9.82,23.1,Sb,,,,,
NGC0846,G,33.05133333333333,44.56838888888889,And,0.032,0.028,129.0,13.1,,10.08,9.41,9.09,23.16,SBab,,0847,,,
NGC0847,Dup,33.05133333333333,44.56838888888889,And,,,,,,,,,,,,0846,,,
NGC0848,G,32.5735,-10.321444444444444,Cet,0.022666667,0.0175,147.0,13.66,13.1,11.39,10.77,10.46,22.9,SBab,,,,,
NGC0849,G,32.546625,-22.323,Cet,0.009833333,0.007333333,104.0,15.42,,12.2,11.54,11.35,23.03,S0,,,,,
NGC0850,G,32.80670833333333,-1.4855833333333335,Cet,0.020333333,0.016666668,92.0,14.0,,10.79,10.19,9.82,23.23,S0-a,,,,,
NGC0851,G,32.800375,3.7796944444444445,Cet,0.019,0.011,135.0,14.64,,11.87,11.21,11.04,23.62,S0-a,,,,,
NGC0852,G,32.23108333333334,-56.73705555555556,Eri,0.022666667,0.016666668,90.0,14.19,,11.74,11.03,10.88,23.28,SBbc,,,,,
NGC0853,G,32.921625,-9.306,Cet,0.03,0.0195,50.0,15.87,,11.29,10.64,10.45,25.5,Sm,,,,,
NGC0854,G,32.878125,-35.83511111111111,For,0.033333335,0.012,2.0,13.81,,11.09,10.39,10.19,23.18,SBc,,,,,
NGC0855,G,33.514541666666666,27.877333333333333,Tri,0.049,0.018,67.0,13.27,12.56,10.72,10.07,9.83,24.41,E,,,,,
